268701;"Биде напольное VitrA S50 5325B003-0288";http://santehnika-online.ru/upload/iblock/c0b/BIDE_VITRA_S50__N000168701_3.JPG;"Артикул: 5325B003-0288";"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 35.5";"Глубина, см: 54";"Высота, см: 40";"Гарантия: 5 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Турция";"Форма: овальная";"Цвет: белый";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
105908;"Биде подвесное Roca Meridian 357245000";http://santehnika-online.ru/upload/iblock/3b4/BIDE_ROCA_MERIDIAN__5908_1.JPG;"Артикул: 357245000";"Монтаж: подвесное";"Материал: фаянс";"Ширина, см: 36";"Глубина, см: 56";"Высота, см: 30";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Испания";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: приобретается отдельно";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
113497;"Биде подвесное Cersanit Delfi 82000";http://santehnika-online.ru/upload/iblock/aa5/BIDE_CERSANIT_DELFI__13497_7.JPG;"Артикул: P-BI-DELFI-Z / 82000 / 436386";"Монтаж: подвесное";"Материал: фаянс";"Ширина, см: 35.5";"Глубина, см: 52.5";"Высота, см: 37.5";"Гарантия: 6 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Польша, Россия, Украина";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Оснащение: крепления";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
106800;"Биде напольное Jacob Delafon Panache E1372";http://santehnika-online.ru/upload/iblock/c67/BIDE_JACOB_DELAFON_PANACHE__6800_1.JPG;"Артикул: E1372-00";"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 36";"Глубина, см: 57";"Высота, см: 39.6";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Франция";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
106778;"Биде подвесное Jacob Delafon Patio E4189";http://santehnika-online.ru/upload/resize_cache/iblock/436/732_722_1/BIDE_JACOB_DELAFON_PATIO__6778_1.JPG;"Артикул: E4189";"Монтаж: подвесное";"Материал: фарфор";"Ширина, см: 36.5";"Глубина, см: 53.5";"Высота, см: 33.5";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Франция";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
302911;"Биде подвесное Cezares King Palace";http://santehnika-online.ru/upload/iblock/aca/BIDE_CEZARES_KING_PALACE__N000202911_1.JPG;"Артикул: CZR-618-TH";"Монтаж: подвесное";"Материал: фарфор";"Ширина, см: 39.6";"Глубина, см: 54";"Высота, см: 30";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Италия";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: ретро";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Оснащение: крепления";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
314329;"Комплект  Биде напольное Rosa Люкс + Смеситель Timo Zeta 0002F для биде + Сифон для биде Geberit 151.108.11.1";http://santehnika-online.ru/upload/resize_cache/iblock/f4d/732_722_1/BIDE_ROSA___N000214329_4.JPG;"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 37";"Глубина, см: 54";"Высота, см: 39";"Гарантия: 5 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Россия, Финляндия, Швейцария";"Форма: овальная";"Цвет: белый, хром";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: вертикальный (в пол)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Сиденье с микролифтом: нет";"Смеситель в комплекте: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет"
116133;"Биде напольное IFO Arret RS034000000";http://santehnika-online.ru/upload/iblock/269/BIDE_IFO_ARRET__16133_1.JPG;"Артикул: RS034000000";"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 35.6";"Глубина, см: 54";"Высота, см: 40";"Гарантия: 10 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Россия, Швеция";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
138881;"Биде напольное Cezares Royal Palace";http://santehnika-online.ru/upload/iblock/202/BIDE_CEZARES_ROYAL_PALACE__38881_1.JPG;"Артикул: CZR-804";"Монтаж: напольное";"Материал: фарфор";"Ширина, см: 36.5";"Глубина, см: 57.5";"Высота, см: 40.5";"Гарантия: 25 лет";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Италия";"Форма: овальная";"Цвет: белый";"Угловая конструкция: нет";"Стилистика дизайна: ретро";"Направление выпуска: вертикальный (в пол)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: нет";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
127503;"Биде подвесное Villeroy & Boch Subway 2.0 5400 00 01 alpin";http://santehnika-online.ru/upload/resize_cache/iblock/a39/732_722_1/BIDE_VILLEROY__BOCH_SUBWAY_20_ALPIN_27503_1.JPG;"Артикул: 5400 00 01";"Монтаж: подвесное";"Материал: фарфор";"Ширина, см: 37.5";"Глубина, см: 56.5";"Высота, см: 36";"Гарантия: 4 года";"Область применения: бытовая";"Диаметр слива, см: 4.5";"Страна: Германия";"Форма: овальная";"Цвет: белый";"Цвет точно: белый альпин";"Стилистика дизайна: современный стиль";"Направление выпуска: горизонтальный (в стену)";"Готовых отверстий для смесителя: 1";"Отверстия под смеситель: на 1 отверстие";"Только с готовыми отверстиями: да";"Требуется система инсталляции: да";"Крышка в комплекте: нет";"Сиденье в комплекте: нет";"Смеситель в комплекте: нет"
