292841;"Штора для ванной Bacchetta 240х200 Quadretto белая";http://santehnika-online.ru/upload/iblock/dea/AKSESSUARY_BACCHETTA___N000192543_2.JPG;"Артикул: 4062";"Материал: полиэстер";"Ширина, см: 240";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: белый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: полосы";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
292065;"Штора для ванной Bacchetta 180х200 ПВХ Mosaico бежевая";http://santehnika-online.ru/upload/iblock/233/AKSESSUARY_BACCHETTA___N000192065_1.JPG;"Артикул: 3011";"Материал: винил, ПВХ";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: бежевый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: под мозаику";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Водоотталкивающее покрытие: есть";"Утяжелители: нет"
292256;"Штора для ванной Bacchetta 180х200 Canneto коричневая";http://santehnika-online.ru/upload/iblock/c1e/AKSESSUARY_BACCHETTA___N000192256_2.JPG;"Артикул: 3004";"Материал: полиэстер";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: белый, коричневый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: изображение, листва";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
292564;"Штора для ванной Bacchetta 180х200 Rigone белая";http://santehnika-online.ru/upload/iblock/eb9/AKSESSUARY_BACCHETTA___N000192564_1.JPG;"Артикул: 2851";"Материал: полиэстер";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: белый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: полосы";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
305932;"Штора для ванной Ridder Loupe 35897";http://santehnika-online.ru/upload/resize_cache/iblock/603/732_722_1/AKSESSUARY_RIDDER___N000205932_1.JPG;"Артикул: 35897";"Материал: винил";"Ширина, см: 180";"Высота, см: 200";"Гарантия: 3 года";"Способ ухода: ручная стирка";"Область применения: бытовая";"Страна: Германия";"Фактура: прозрачная";"Цвет: не окрашен";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: круги";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Водоотталкивающее покрытие: есть";"Крючки/кольца в комплекте: нет";"Утяжелители: нет"
292843;"Штора для ванной Bacchetta 240х200 Rigone бежевая";http://santehnika-online.ru/upload/iblock/d6a/AKSESSUARY_BACCHETTA___N000192561_2.JPG;"Артикул: 4059";"Материал: полиэстер";"Ширина, см: 240";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: бежевый";"Готовых отверстий для крючков/колец: 12";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
292307;"Штора для ванной Bacchetta 180х200 Dama";http://santehnika-online.ru/upload/iblock/cf2/AKSESSUARY_BACCHETTA___N000192307_1.JPG;"Артикул: 3655";"Материал: полиэстер";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: белый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: изображение";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
292561;"Штора для ванной Bacchetta 180х200 Rigone бежевая";http://santehnika-online.ru/upload/iblock/c89/AKSESSUARY_BACCHETTA___N000192561_2.JPG;"Артикул: 3006";"Материал: полиэстер";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: бежевый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: полосы";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
292950;"Штора для ванной Dasch 180х200 Нирвана";http://santehnika-online.ru/upload/resize_cache/iblock/b6c/732_722_1/AKSESSUARY_DASCH___N000192950_1.JPG;"Артикул: 5386";"Материал: полиэстер";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Китай";"Цвет: бежевый, белый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: архитектура, люди";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Плотность ткани, г/кв.м: 90";"Крючки/кольца в комплекте: есть";"Утяжелители: шнур";"Водоотталкивающее покрытие: есть"
292543;"Штора для ванной Bacchetta 180х200 Quadretto белая";http://santehnika-online.ru/upload/iblock/300/AKSESSUARY_BACCHETTA___N000192543_2.JPG;"Артикул: 3003";"Материал: полиэстер";"Ширина, см: 180";"Высота, см: 200";"Гарантия: нет";"Способ ухода: машинная стирка";"Область применения: бытовая";"Страна: Италия";"Цвет: белый, рисунок";"Готовых отверстий для крючков/колец: 12";"Тип рисунка: полосы";"Форма: прямоугольная";"Стилистика дизайна: современный стиль";"Крючки/кольца в комплекте: есть";"Утяжелители: пластины";"Водоотталкивающее покрытие: есть"
